Order ID,Party ID,Product ID,Order Date,Order Status,Order Value ($),Order Qty
ORD-41582,CUST-10302,PROD-11145,2024-10-03,Returned,19118,15
ORD-41583,CUST-10110,PROD-11361,2024-11-03,Shipped,3622,14
ORD-41584,CUST-10392,PROD-11194,2024-12-02,Returned,15628,17
ORD-41585,CUST-10044,PROD-11152,2025-01-06,Cancelled,4301,47
ORD-41586,CUST-10331,PROD-11065,2025-02-15,Cancelled,8837,22
ORD-41587,CUST-10927,PROD-11065,2024-12-21,In Progress,22552,24
ORD-41588,CUST-10193,PROD-11282,2024-09-11,Returned,5524,48
ORD-41589,CUST-10032,PROD-11097,2024-10-16,In Progress,3665,19
ORD-41590,CUST-10696,PROD-11993,2025-07-11,Returned,17227,10
ORD-41591,CUST-10482,PROD-11909,2024-11-06,Cancelled,16978,11
ORD-41592,CUST-10655,PROD-11935,2024-12-31,Delivered,1544,41
ORD-41593,CUST-10486,PROD-11658,2024-11-18,Delivered,11585,9
ORD-41594,CUST-10756,PROD-11260,2025-04-27,Delivered,17603,6
ORD-41595,CUST-10573,PROD-11608,2025-04-20,Delivered,10152,14
ORD-41596,CUST-10643,PROD-11939,2025-06-17,Cancelled,11938,49
ORD-41597,CUST-10903,PROD-11551,2025-03-03,Cancelled,17781,4
ORD-41598,CUST-10215,PROD-11578,2024-10-20,Returned,20648,35
ORD-41599,CUST-10920,PROD-11699,2025-06-28,Cancelled,22245,1
ORD-41600,CUST-10313,PROD-11718,2024-11-27,In Progress,6417,23
ORD-41601,CUST-10796,PROD-11411,2025-07-15,Returned,19167,50
ORD-41602,CUST-10160,PROD-11273,2024-12-02,Cancelled,3297,15
ORD-41603,CUST-10664,PROD-11318,2025-05-19,In Progress,24987,2
ORD-41604,CUST-10588,PROD-11269,2025-04-20,Shipped,6532,47
ORD-41605,CUST-10557,PROD-11815,2025-08-02,In Progress,15150,37
ORD-41606,CUST-10458,PROD-11664,2024-10-01,Shipped,15550,1
ORD-41607,CUST-10856,PROD-11746,2025-06-28,In Progress,4900,21
ORD-41608,CUST-10662,PROD-11211,2025-04-16,Delivered,9975,6
ORD-41609,CUST-10496,PROD-11332,2024-11-18,Cancelled,16088,23
ORD-41610,CUST-10553,PROD-11618,2025-08-21,Shipped,14647,18
ORD-41611,CUST-10517,PROD-11249,2024-10-30,In Progress,16490,2
ORD-41612,CUST-10440,PROD-11792,2025-05-30,Cancelled,4863,27
ORD-41613,CUST-10092,PROD-11660,2024-12-01,Cancelled,14041,36
ORD-41614,CUST-10633,PROD-11632,2025-02-27,Cancelled,21834,24
ORD-41615,CUST-10908,PROD-11421,2025-01-22,Delivered,11366,12
ORD-41616,CUST-10268,PROD-11954,2025-01-19,In Progress,14279,25
ORD-41617,CUST-10581,PROD-11815,2024-10-13,Delivered,13621,8
ORD-41618,CUST-10623,PROD-11660,2025-05-21,Shipped,18390,49
ORD-41619,CUST-10066,PROD-11134,2025-06-07,Cancelled,23689,36
ORD-41620,CUST-10251,PROD-11112,2024-12-13,Cancelled,9462,49
ORD-41621,CUST-10714,PROD-11130,2025-01-05,Delivered,12263,48
ORD-41622,CUST-10202,PROD-11440,2024-11-25,Cancelled,13258,17
ORD-41623,CUST-10833,PROD-11343,2025-06-06,Returned,11477,42
ORD-41624,CUST-10575,PROD-11250,2024-12-13,In Progress,17224,3
ORD-41625,CUST-10493,PROD-11488,2025-03-09,Delivered,12632,38
ORD-41626,CUST-10289,PROD-11710,2025-05-02,In Progress,21429,42
ORD-41627,CUST-10851,PROD-11697,2024-11-03,In Progress,20714,8
ORD-41628,CUST-10989,PROD-11014,2025-02-03,Cancelled,8939,47
ORD-41629,CUST-10534,PROD-11429,2025-04-05,Cancelled,17196,21
ORD-41630,CUST-10199,PROD-11373,2025-01-27,Shipped,20305,44
ORD-41631,CUST-10934,PROD-11930,2024-09-08,Shipped,8354,27
ORD-41632,CUST-10194,PROD-11225,2025-08-01,In Progress,6747,6
ORD-41633,CUST-10502,PROD-11996,2024-09-06,Shipped,23520,45
ORD-41634,CUST-10452,PROD-11812,2024-09-23,In Progress,5430,35
ORD-41635,CUST-10585,PROD-11837,2024-10-15,In Progress,6772,4
ORD-41636,CUST-10390,PROD-11862,2025-08-07,Returned,1632,7
ORD-41637,CUST-10454,PROD-11645,2025-01-21,Delivered,14603,5
ORD-41638,CUST-10722,PROD-11629,2024-10-08,Returned,13422,50
ORD-41639,CUST-10741,PROD-11939,2025-07-14,Returned,1496,5
ORD-41640,CUST-10362,PROD-11997,2024-09-03,Returned,12677,32
ORD-41641,CUST-10107,PROD-11653,2025-05-24,Cancelled,11583,32
ORD-41642,CUST-10932,PROD-11777,2025-06-18,Returned,10111,39
ORD-41643,CUST-10781,PROD-11929,2025-04-11,Shipped,17565,7
ORD-41644,CUST-10872,PROD-11902,2025-05-10,Delivered,10270,10
ORD-41645,CUST-10267,PROD-11063,2024-12-22,Cancelled,6904,1
ORD-41646,CUST-10956,PROD-11723,2025-05-09,Returned,4918,43
ORD-41647,CUST-10384,PROD-12000,2024-12-19,Returned,5719,39
ORD-41648,CUST-10724,PROD-11719,2025-07-22,Returned,16970,2
ORD-41649,CUST-10456,PROD-11719,2025-08-04,Delivered,16161,38
ORD-41650,CUST-10694,PROD-11963,2025-05-25,Delivered,3977,38
ORD-41651,CUST-10639,PROD-11783,2025-04-10,Delivered,13607,40
ORD-41652,CUST-10932,PROD-11980,2024-11-08,In Progress,5183,20
ORD-41653,CUST-10746,PROD-11580,2025-04-29,Delivered,15773,19
ORD-41654,CUST-10197,PROD-11043,2025-07-12,Cancelled,19277,19
ORD-41655,CUST-10309,PROD-11122,2024-11-29,Shipped,22224,42
ORD-41656,CUST-10688,PROD-11263,2025-08-17,Delivered,19013,39
ORD-41657,CUST-10464,PROD-11116,2025-07-13,In Progress,21801,25
ORD-41658,CUST-10242,PROD-11464,2025-07-01,Shipped,9562,29
ORD-41659,CUST-10911,PROD-11570,2024-10-30,Cancelled,17060,41
ORD-41660,CUST-10627,PROD-11918,2025-03-17,Cancelled,21373,21
ORD-41661,CUST-10416,PROD-11903,2024-11-08,Cancelled,6687,48
ORD-41662,CUST-10866,PROD-11255,2024-12-20,Delivered,8649,39
ORD-41663,CUST-10277,PROD-11678,2024-12-14,In Progress,15435,45
ORD-41664,CUST-10540,PROD-11753,2024-09-07,Shipped,3439,3
ORD-41665,CUST-10827,PROD-11430,2025-05-28,Shipped,21532,20
ORD-41666,CUST-10610,PROD-11927,2025-08-17,Delivered,1577,9
ORD-41667,CUST-10952,PROD-11907,2025-05-09,Delivered,20989,9
ORD-41668,CUST-10590,PROD-11695,2024-09-08,Returned,8263,15
ORD-41669,CUST-10572,PROD-11060,2025-05-05,Shipped,13514,49
ORD-41670,CUST-10069,PROD-11677,2025-07-30,Shipped,13896,22
ORD-41671,CUST-10400,PROD-11510,2025-05-31,Returned,12644,47
ORD-41672,CUST-10734,PROD-11953,2025-01-10,Delivered,17633,35
ORD-41673,CUST-10835,PROD-11586,2024-09-25,Shipped,14569,47
ORD-41674,CUST-10901,PROD-11857,2025-05-04,Delivered,15498,47
ORD-41675,CUST-10922,PROD-11131,2025-06-05,Cancelled,11982,13
ORD-41676,CUST-10508,PROD-11057,2025-04-13,Returned,16255,27
ORD-41677,CUST-10110,PROD-11897,2024-11-14,In Progress,23388,15
ORD-41678,CUST-10842,PROD-11016,2025-01-30,Cancelled,3072,42
ORD-41679,CUST-10770,PROD-11709,2024-10-18,Returned,18244,12
ORD-41680,CUST-10140,PROD-11970,2024-12-20,Cancelled,13044,6
ORD-41681,CUST-10697,PROD-11697,2025-03-17,Returned,20978,25
ORD-41682,CUST-10352,PROD-11013,2024-11-28,In Progress,23576,16
ORD-41683,CUST-10490,PROD-11807,2024-11-27,Shipped,13685,33
ORD-41684,CUST-10580,PROD-11149,2025-07-29,Delivered,4650,26
ORD-41685,CUST-10191,PROD-11082,2024-11-23,Cancelled,23235,21
ORD-41686,CUST-10092,PROD-11144,2024-12-02,Returned,15060,29
ORD-41687,CUST-10464,PROD-11849,2024-11-13,Shipped,1858,18
ORD-41688,CUST-10199,PROD-11251,2025-01-05,Returned,9290,28
ORD-41689,CUST-10675,PROD-11468,2025-06-23,Shipped,17296,40
ORD-41690,CUST-10037,PROD-11562,2024-12-20,Cancelled,21849,10
ORD-41691,CUST-10162,PROD-11341,2025-04-01,In Progress,4880,26
ORD-41692,CUST-10215,PROD-11608,2024-12-29,Cancelled,12523,17
ORD-41693,CUST-10201,PROD-11048,2025-08-26,Delivered,5665,24
ORD-41694,CUST-10773,PROD-11559,2025-06-02,Shipped,18817,23
ORD-41695,CUST-10301,PROD-11394,2025-08-27,Cancelled,14878,26
ORD-41696,CUST-10870,PROD-11575,2025-03-08,Delivered,14110,40
ORD-41697,CUST-10968,PROD-11319,2025-08-10,In Progress,13315,10
ORD-41698,CUST-10910,PROD-11606,2025-07-07,Cancelled,4198,50
ORD-41699,CUST-10819,PROD-11830,2025-06-27,Returned,19560,32
ORD-41700,CUST-10329,PROD-11355,2025-06-01,In Progress,24091,4
ORD-41701,CUST-10102,PROD-11130,2025-04-16,Shipped,7710,10
ORD-41702,CUST-10812,PROD-11549,2025-06-06,In Progress,1381,36
ORD-41703,CUST-10538,PROD-11019,2025-06-11,Cancelled,13295,37
ORD-41704,CUST-10864,PROD-11057,2025-01-10,Shipped,12084,31
ORD-41705,CUST-10682,PROD-11229,2025-08-11,In Progress,22881,11
ORD-41706,CUST-10493,PROD-11147,2025-07-07,Shipped,18706,4
ORD-41707,CUST-10193,PROD-11305,2024-09-07,In Progress,15931,10
ORD-41708,CUST-10863,PROD-11267,2025-03-09,In Progress,19771,15
ORD-41709,CUST-10926,PROD-11226,2025-01-10,Shipped,1653,37
ORD-41710,CUST-10745,PROD-11696,2024-11-04,Returned,3291,41
ORD-41711,CUST-10220,PROD-11306,2025-06-23,Returned,17395,1
ORD-41712,CUST-10384,PROD-11520,2024-10-28,Shipped,21682,36
ORD-41713,CUST-10404,PROD-11774,2025-08-27,In Progress,17581,16
ORD-41714,CUST-10092,PROD-11221,2025-04-13,Shipped,20645,1
ORD-41715,CUST-10314,PROD-11927,2024-11-29,In Progress,15343,50
ORD-41716,CUST-10141,PROD-11385,2025-08-12,Cancelled,4242,28
ORD-41717,CUST-10065,PROD-11391,2024-11-14,Cancelled,10812,32
ORD-41718,CUST-10310,PROD-11930,2025-01-27,Cancelled,5288,32
ORD-41719,CUST-10198,PROD-11951,2025-05-24,Delivered,8449,42
ORD-41720,CUST-10608,PROD-11274,2025-02-27,Shipped,24230,19
ORD-41721,CUST-10862,PROD-11043,2025-05-19,Shipped,2564,17
ORD-41722,CUST-10397,PROD-11193,2025-08-19,Delivered,6069,29
ORD-41723,CUST-10860,PROD-11982,2025-01-02,Returned,15190,6
ORD-41724,CUST-10812,PROD-11134,2025-06-21,In Progress,14074,32
ORD-41725,CUST-10494,PROD-11911,2025-05-13,In Progress,21677,18
ORD-41726,CUST-10449,PROD-11359,2025-08-24,Shipped,18995,38
ORD-41727,CUST-10890,PROD-11449,2024-10-17,Delivered,4389,31
ORD-41728,CUST-10132,PROD-11564,2025-02-15,Returned,14062,18
ORD-41729,CUST-10581,PROD-11313,2025-04-02,Cancelled,18999,15
ORD-41730,CUST-10308,PROD-11582,2025-05-16,Delivered,16571,29
ORD-41731,CUST-10869,PROD-11665,2024-10-16,In Progress,7003,17
ORD-41732,CUST-10284,PROD-11182,2024-09-19,Cancelled,16509,20
ORD-41733,CUST-10661,PROD-11548,2024-11-02,Delivered,21288,4
ORD-41734,CUST-10910,PROD-11974,2025-01-09,In Progress,3933,43
ORD-41735,CUST-10636,PROD-11054,2025-06-24,Cancelled,4448,32
ORD-41736,CUST-10832,PROD-11044,2025-08-17,Returned,2875,1
ORD-41737,CUST-10746,PROD-11440,2025-07-25,Returned,6428,7
ORD-41738,CUST-10899,PROD-11610,2024-12-22,Returned,15608,32
ORD-41739,CUST-10080,PROD-11437,2025-02-09,Shipped,18048,48
ORD-41740,CUST-10612,PROD-11972,2025-05-11,Cancelled,16038,29
ORD-41741,CUST-10980,PROD-11249,2025-05-01,Shipped,7295,25
ORD-41742,CUST-10168,PROD-11558,2024-12-21,Returned,21931,28
ORD-41743,CUST-10319,PROD-11372,2024-10-29,Cancelled,11197,49
ORD-41744,CUST-10416,PROD-11209,2025-08-07,Cancelled,1149,6
ORD-41745,CUST-10964,PROD-11749,2024-12-19,In Progress,24453,11
ORD-41746,CUST-10741,PROD-11132,2024-12-09,In Progress,7520,15
ORD-41747,CUST-10911,PROD-11228,2025-01-02,Delivered,20097,19
ORD-41748,CUST-10681,PROD-11997,2025-04-25,Shipped,21570,35
ORD-41749,CUST-10139,PROD-11320,2025-07-16,Shipped,2993,24
ORD-41750,CUST-10435,PROD-11272,2025-06-19,Delivered,2804,14
ORD-41751,CUST-10528,PROD-11574,2025-07-22,In Progress,21212,18
ORD-41752,CUST-10694,PROD-11191,2025-01-23,Returned,13635,5
ORD-41753,CUST-10046,PROD-11078,2025-01-02,Cancelled,18632,37
ORD-41754,CUST-10752,PROD-11825,2025-06-29,Shipped,12060,35
ORD-41755,CUST-10153,PROD-11637,2025-01-19,Returned,4348,19
ORD-41756,CUST-10983,PROD-11128,2024-09-23,Cancelled,24104,19
ORD-41757,CUST-10971,PROD-11497,2025-03-23,Returned,11872,16
ORD-41758,CUST-10629,PROD-11130,2024-11-02,Delivered,6766,3
ORD-41759,CUST-10870,PROD-11484,2024-10-05,Cancelled,5815,32
ORD-41760,CUST-10072,PROD-11104,2025-01-14,In Progress,7027,7
ORD-41761,CUST-10809,PROD-11336,2025-01-17,Returned,2651,46
ORD-41762,CUST-10285,PROD-11956,2024-10-28,Shipped,6790,34
ORD-41763,CUST-10912,PROD-11502,2025-03-23,In Progress,15303,48
ORD-41764,CUST-10066,PROD-11782,2024-11-04,Delivered,24201,28
ORD-41765,CUST-10813,PROD-11175,2025-07-20,Delivered,23385,21
ORD-41766,CUST-10134,PROD-11627,2025-06-11,Returned,21084,13
ORD-41767,CUST-10701,PROD-11148,2025-02-23,Cancelled,16062,9
ORD-41768,CUST-10264,PROD-11636,2025-03-30,Delivered,22059,30
ORD-41769,CUST-10840,PROD-11526,2025-04-07,Delivered,17328,38
ORD-41770,CUST-10886,PROD-11680,2024-12-17,Cancelled,6746,30
ORD-41771,CUST-10199,PROD-11649,2025-03-03,Shipped,7048,34
ORD-41772,CUST-10726,PROD-11735,2025-07-12,Shipped,6399,20
ORD-41773,CUST-10289,PROD-11966,2025-07-21,Shipped,4416,25
ORD-41774,CUST-10767,PROD-11302,2025-08-01,Cancelled,24999,43
ORD-41775,CUST-10300,PROD-11221,2025-06-29,Returned,2799,3
ORD-41776,CUST-10815,PROD-11761,2024-09-23,Shipped,17110,14
ORD-41777,CUST-10699,PROD-11265,2024-10-26,In Progress,22522,46
ORD-41778,CUST-10653,PROD-11119,2025-02-04,Shipped,19028,43
ORD-41779,CUST-10459,PROD-11856,2025-06-03,Delivered,11879,44
ORD-41780,CUST-10027,PROD-11804,2025-04-16,Cancelled,10196,8
ORD-41781,CUST-10035,PROD-11066,2025-06-11,Shipped,4581,5
ORD-41782,CUST-10117,PROD-11745,2025-07-21,Cancelled,10508,15
ORD-41783,CUST-10500,PROD-11364,2025-03-01,Shipped,22620,28
ORD-41784,CUST-10850,PROD-11430,2024-11-01,Shipped,10601,32
ORD-41785,CUST-10135,PROD-11117,2024-09-19,Cancelled,12588,4
ORD-41786,CUST-10180,PROD-11999,2025-04-30,In Progress,7557,15
ORD-41787,CUST-10952,PROD-11510,2024-11-21,Returned,5303,34
ORD-41788,CUST-10258,PROD-11914,2025-02-14,Returned,21264,9
ORD-41789,CUST-10905,PROD-11415,2024-11-27,Shipped,24827,45
ORD-41790,CUST-10342,PROD-11269,2025-07-27,In Progress,21131,33
ORD-41791,CUST-10988,PROD-11897,2024-10-20,Delivered,7581,30
ORD-41792,CUST-10424,PROD-11589,2025-04-08,In Progress,12304,21
ORD-41793,CUST-10427,PROD-11429,2024-11-13,In Progress,5164,6
ORD-41794,CUST-10820,PROD-11547,2024-12-24,Shipped,10356,7
ORD-41795,CUST-10594,PROD-11040,2025-04-24,In Progress,5000,48
ORD-41796,CUST-10330,PROD-11409,2025-07-31,In Progress,1067,32
ORD-41797,CUST-10698,PROD-11268,2025-03-30,Returned,7983,47
ORD-41798,CUST-10038,PROD-11215,2025-06-18,Shipped,6221,29
ORD-41799,CUST-10864,PROD-11557,2024-11-24,In Progress,13379,39
ORD-41800,CUST-10364,PROD-11434,2025-05-06,Shipped,19409,15
ORD-41801,CUST-10371,PROD-11217,2025-06-08,In Progress,5305,16
ORD-41802,CUST-10452,PROD-11270,2024-12-06,Shipped,10179,23
ORD-41803,CUST-10315,PROD-11683,2025-02-25,Shipped,14642,8
ORD-41804,CUST-10472,PROD-11532,2024-09-19,Delivered,13467,40
ORD-41805,CUST-10386,PROD-11480,2025-02-04,Shipped,9266,13
ORD-41806,CUST-10758,PROD-11195,2024-11-25,In Progress,11636,19
ORD-41807,CUST-10870,PROD-11671,2025-05-02,Delivered,17582,40
ORD-41808,CUST-10040,PROD-11561,2025-07-04,Shipped,23000,17
ORD-41809,CUST-10427,PROD-11020,2025-04-02,Cancelled,1761,31
ORD-41810,CUST-10020,PROD-11574,2025-03-20,Cancelled,9562,19
ORD-41811,CUST-10966,PROD-11949,2025-05-08,Delivered,10567,23
ORD-41812,CUST-10297,PROD-11228,2025-05-04,Delivered,5684,32
ORD-41813,CUST-10201,PROD-11337,2025-06-12,Returned,15106,40
ORD-41814,CUST-10271,PROD-11510,2024-12-28,Returned,23666,12
ORD-41815,CUST-10570,PROD-11699,2025-05-02,Cancelled,23803,13
ORD-41816,CUST-10299,PROD-11389,2024-10-24,Shipped,11117,16
ORD-41817,CUST-10803,PROD-11610,2025-07-09,In Progress,19895,19
ORD-41818,CUST-10243,PROD-11775,2024-09-18,Returned,23219,9
ORD-41819,CUST-10479,PROD-11224,2025-07-10,Cancelled,21111,46
ORD-41820,CUST-10232,PROD-11834,2025-07-31,Cancelled,20055,38
ORD-41821,CUST-10361,PROD-11513,2025-06-08,Returned,20135,15
ORD-41822,CUST-10570,PROD-11402,2024-10-03,Shipped,12281,28
ORD-41823,CUST-10897,PROD-11586,2025-03-29,Cancelled,10408,28
ORD-41824,CUST-10179,PROD-11662,2024-10-21,Cancelled,3353,6
ORD-41825,CUST-10932,PROD-11477,2024-12-26,Returned,21053,5
ORD-41826,CUST-10552,PROD-11014,2025-06-11,Shipped,5770,27
ORD-41827,CUST-10617,PROD-11885,2025-03-28,Cancelled,19340,8
ORD-41828,CUST-10826,PROD-11331,2025-08-27,Shipped,6769,17
ORD-41829,CUST-10648,PROD-11566,2025-01-26,Delivered,22032,43
ORD-41830,CUST-10620,PROD-11202,2025-06-01,Returned,17494,10
ORD-41831,CUST-10989,PROD-11347,2024-11-26,In Progress,7073,25
ORD-41832,CUST-10023,PROD-11020,2025-07-31,Returned,3068,25
ORD-41833,CUST-10320,PROD-11622,2025-07-28,Shipped,20189,41
ORD-41834,CUST-10776,PROD-11781,2025-05-28,Cancelled,17516,45
ORD-41835,CUST-10020,PROD-11084,2025-08-23,Cancelled,8424,29
ORD-41836,CUST-10598,PROD-11217,2025-02-22,Returned,4697,37
ORD-41837,CUST-10268,PROD-11389,2024-10-02,In Progress,3573,40
ORD-41838,CUST-10402,PROD-11664,2025-01-23,Returned,1686,4
ORD-41839,CUST-10277,PROD-11772,2025-05-06,In Progress,7949,7
ORD-41840,CUST-10609,PROD-11688,2025-06-20,In Progress,9800,8
ORD-41841,CUST-10426,PROD-11761,2025-04-08,In Progress,8340,19
ORD-41842,CUST-10365,PROD-11201,2025-01-14,Delivered,24358,21
ORD-41843,CUST-10775,PROD-11539,2024-11-27,In Progress,15174,3
ORD-41844,CUST-10777,PROD-11530,2025-02-11,Delivered,1318,49
ORD-41845,CUST-10368,PROD-11157,2024-10-11,Delivered,7373,48
ORD-41846,CUST-10762,PROD-11644,2025-07-07,Cancelled,11595,41
ORD-41847,CUST-10195,PROD-11347,2025-03-15,Shipped,17816,29
ORD-41848,CUST-10421,PROD-11915,2025-03-06,Delivered,14542,24
ORD-41849,CUST-10736,PROD-11448,2024-12-06,Returned,3989,23
ORD-41850,CUST-10335,PROD-11889,2024-11-06,Cancelled,13314,38
ORD-41851,CUST-10600,PROD-11902,2025-08-10,Delivered,18362,23
ORD-41852,CUST-10921,PROD-12000,2025-08-13,Delivered,3277,36
ORD-41853,CUST-10335,PROD-11985,2025-04-01,Cancelled,13239,21
ORD-41854,CUST-10041,PROD-11341,2025-03-02,Cancelled,7615,32
ORD-41855,CUST-10890,PROD-11970,2025-07-16,Returned,8025,28
ORD-41856,CUST-10126,PROD-11983,2025-07-30,Returned,4230,8
ORD-41857,CUST-10150,PROD-11837,2025-02-03,Shipped,2759,38
ORD-41858,CUST-10612,PROD-11404,2025-05-29,Returned,7693,14
ORD-41859,CUST-10592,PROD-11594,2025-06-11,Cancelled,6399,32
ORD-41860,CUST-10613,PROD-11746,2025-08-09,Cancelled,7992,50
ORD-41861,CUST-10820,PROD-11421,2025-02-01,In Progress,23784,41
ORD-41862,CUST-10594,PROD-11403,2024-12-02,Shipped,16250,39
ORD-41863,CUST-10321,PROD-11022,2025-04-25,Cancelled,15918,33
ORD-41864,CUST-10471,PROD-11178,2025-08-18,Shipped,14814,2
ORD-41865,CUST-10289,PROD-11836,2025-02-14,Delivered,3207,43
ORD-41866,CUST-10886,PROD-11103,2025-02-12,Shipped,22563,43
ORD-41867,CUST-10130,PROD-11557,2025-01-24,Shipped,20941,14
ORD-41868,CUST-10841,PROD-11166,2025-01-07,Cancelled,11381,36
ORD-41869,CUST-10531,PROD-11637,2025-08-08,Returned,7030,8
ORD-41870,CUST-10493,PROD-11814,2025-07-20,Cancelled,2385,32
ORD-41871,CUST-10908,PROD-11078,2025-04-16,Returned,5924,7
ORD-41872,CUST-10557,PROD-11088,2025-08-22,Returned,2667,11
ORD-41873,CUST-10428,PROD-11815,2025-06-27,In Progress,14092,27
ORD-41874,CUST-10537,PROD-11546,2025-03-20,In Progress,10213,4
ORD-41875,CUST-10616,PROD-11498,2024-10-09,Cancelled,21349,11
ORD-41876,CUST-10475,PROD-11423,2024-09-18,Returned,15447,36
ORD-41877,CUST-10249,PROD-11518,2025-07-02,Cancelled,8569,14
ORD-41878,CUST-10611,PROD-11694,2025-04-27,Delivered,10780,22
ORD-41879,CUST-10594,PROD-11032,2025-01-15,In Progress,11801,34
ORD-41880,CUST-10038,PROD-11078,2025-02-24,Returned,15929,50
ORD-41881,CUST-10534,PROD-11045,2024-11-10,In Progress,3987,46
ORD-41882,CUST-10230,PROD-11782,2024-09-08,Cancelled,18794,10
ORD-41883,CUST-10398,PROD-11933,2025-04-17,In Progress,2687,44
ORD-41884,CUST-10090,PROD-11453,2024-09-25,Shipped,1517,2
ORD-41885,CUST-10062,PROD-11090,2025-07-18,Cancelled,19498,11
ORD-41886,CUST-10896,PROD-11909,2025-05-26,Shipped,15062,6
ORD-41887,CUST-10789,PROD-11956,2025-03-20,Shipped,4423,12
ORD-41888,CUST-10161,PROD-11796,2025-07-14,In Progress,4452,23
ORD-41889,CUST-10105,PROD-11717,2025-04-28,Returned,20321,17
ORD-41890,CUST-10335,PROD-11380,2025-06-23,Delivered,5904,33
ORD-41891,CUST-10375,PROD-11127,2024-12-03,Returned,4493,17
ORD-41892,CUST-10409,PROD-11259,2025-03-20,Returned,12961,7
ORD-41893,CUST-10609,PROD-11999,2025-04-25,In Progress,18573,48
ORD-41894,CUST-10543,PROD-11584,2024-09-07,In Progress,1697,38
ORD-41895,CUST-10165,PROD-11194,2025-08-11,Cancelled,7856,15
ORD-41896,CUST-10988,PROD-11570,2025-03-02,Shipped,15629,33
ORD-41897,CUST-10645,PROD-11141,2025-06-20,Shipped,13475,27
ORD-41898,CUST-10796,PROD-11120,2024-09-13,In Progress,22720,14
ORD-41899,CUST-10054,PROD-11969,2024-11-11,Returned,16687,16
ORD-41900,CUST-10022,PROD-11491,2025-07-23,Returned,6649,16
ORD-41901,CUST-10724,PROD-11731,2025-08-11,Returned,20083,14
ORD-41902,CUST-10125,PROD-11654,2024-09-30,Cancelled,22702,21
ORD-41903,CUST-10213,PROD-11874,2025-07-21,Shipped,22099,24
ORD-41904,CUST-10456,PROD-11890,2025-02-20,In Progress,9975,27
ORD-41905,CUST-10842,PROD-11324,2025-08-01,Delivered,6594,12
ORD-41906,CUST-10924,PROD-11699,2025-08-07,Returned,23378,17
ORD-41907,CUST-10844,PROD-11191,2024-09-10,In Progress,16472,5
ORD-41908,CUST-10473,PROD-11920,2025-03-17,Delivered,14148,38
ORD-41909,CUST-10399,PROD-11319,2024-12-19,Returned,22501,33
ORD-41910,CUST-10185,PROD-11269,2025-03-07,In Progress,20506,13
ORD-41911,CUST-10121,PROD-11269,2025-08-17,In Progress,19832,38
ORD-41912,CUST-10676,PROD-11362,2024-09-26,Shipped,16222,2
ORD-41913,CUST-10563,PROD-11859,2025-08-04,Delivered,12763,24
ORD-41914,CUST-10223,PROD-11716,2024-11-23,Cancelled,21675,18
ORD-41915,CUST-10711,PROD-11840,2025-02-21,In Progress,8923,43
ORD-41916,CUST-10763,PROD-11248,2025-09-01,Returned,12623,22
ORD-41917,CUST-10381,PROD-11974,2025-03-25,Shipped,18727,22
ORD-41918,CUST-10806,PROD-11438,2025-06-21,Shipped,3686,35
ORD-41919,CUST-10545,PROD-11336,2025-08-17,Returned,17434,26
ORD-41920,CUST-10541,PROD-11887,2025-05-22,In Progress,19177,3
ORD-41921,CUST-10290,PROD-11499,2025-05-10,In Progress,9651,6
ORD-41922,CUST-10799,PROD-11530,2025-01-17,Cancelled,24798,7
ORD-41923,CUST-10266,PROD-11909,2025-04-14,Shipped,7577,40
ORD-41924,CUST-10809,PROD-11250,2024-10-16,Cancelled,1861,3
ORD-41925,CUST-10268,PROD-11851,2025-04-01,Cancelled,22989,38
ORD-41926,CUST-10425,PROD-11774,2025-02-22,Shipped,20062,12
ORD-41927,CUST-10616,PROD-11170,2024-11-06,Cancelled,23897,6
ORD-41928,CUST-10696,PROD-11528,2024-12-07,In Progress,3514,44
ORD-41929,CUST-10618,PROD-11985,2025-06-02,Shipped,15251,3
ORD-41930,CUST-10304,PROD-11693,2025-01-30,In Progress,5146,6
ORD-41931,CUST-10385,PROD-11739,2024-11-22,Returned,18256,4
ORD-41932,CUST-10065,PROD-11329,2025-05-27,Delivered,3827,20
ORD-41933,CUST-10302,PROD-11455,2025-05-04,Returned,19537,45
ORD-41934,CUST-10748,PROD-11981,2024-10-30,Cancelled,17798,20
ORD-41935,CUST-10198,PROD-11918,2025-01-23,Cancelled,12584,32
ORD-41936,CUST-10909,PROD-11102,2025-03-29,In Progress,6295,45
ORD-41937,CUST-10499,PROD-11933,2025-07-11,Delivered,3088,10
ORD-41938,CUST-10630,PROD-11555,2025-07-12,Returned,9469,17
ORD-41939,CUST-10365,PROD-11967,2024-10-08,Delivered,9971,17
ORD-41940,CUST-10287,PROD-11842,2024-12-30,In Progress,9126,3
ORD-41941,CUST-10205,PROD-11537,2024-12-09,Returned,17772,32
ORD-41942,CUST-10929,PROD-11506,2025-08-26,Delivered,21687,19
ORD-41943,CUST-10685,PROD-11282,2024-11-16,Returned,11336,1
ORD-41944,CUST-10566,PROD-11528,2024-11-25,Returned,11683,32
ORD-41945,CUST-10277,PROD-11131,2025-06-17,Cancelled,12984,5
ORD-41946,CUST-10406,PROD-11403,2024-11-17,Cancelled,11526,11
ORD-41947,CUST-10753,PROD-11786,2025-06-16,Shipped,12855,12
ORD-41948,CUST-10807,PROD-11488,2025-04-15,Delivered,3988,40
